Date,Time,Signal,Price,Open,High,Low,Close
2024.08.02,04:35:00,SELL,2441.94,2442.0,2442.15,2439.39,2441.94
2024.08.02,04:55:00,BUY,2447.19,2445.08,2447.78,2444.46,2447.19
2024.08.02,17:35:00,SELL,2442.66,2451.3,2453.95,2438.11,2442.66
2024.08.05,06:05:00,BUY,2445.65,2444.57,2447.54,2444.57,2445.65
2024.08.05,06:15:00,BUY,2444.92,2443.86,2445.29,2443.58,2444.92
2024.08.05,08:50:00,SELL,2433.07,2438.16,2439.82,2433.02,2433.07
2024.08.05,10:30:00,BUY,2443.76,2441.64,2445.6,2441.36,2443.76
2024.08.05,10:50:00,SELL,2434.73,2434.84,2435.45,2432.82,2434.73
2024.08.06,01:25:00,SELL,2410.41,2411.14,2411.14,2410.35,2410.41
2024.08.06,01:40:00,SELL,2409.3,2410.02,2410.08,2409.28,2409.3
2024.08.06,02:00:00,SELL,2408.66,2409.0,2409.46,2408.1,2408.66
2024.08.06,02:40:00,SELL,2406.81,2407.98,2408.18,2406.45,2406.81
2024.08.06,03:15:00,BUY,2410.24,2409.56,2410.54,2408.57,2410.24
2024.08.06,09:55:00,SELL,2401.66,2404.86,2405.91,2401.6,2401.66
2024.08.06,10:45:00,BUY,2409.2,2408.6,2409.37,2407.54,2409.2
2024.08.06,15:20:00,SELL,2405.42,2408.75,2409.22,2403.46,2405.42
2024.08.07,07:25:00,BUY,2392.04,2391.77,2393.68,2391.77,2392.04
2024.08.07,08:55:00,BUY,2391.47,2390.35,2391.58,2390.06,2391.47
2024.08.07,11:05:00,BUY,2391.04,2390.0,2391.13,2389.85,2391.04
2024.08.07,18:50:00,BUY,2394.36,2394.04,2394.9,2393.72,2394.36
2024.08.07,19:35:00,BUY,2394.43,2393.96,2394.72,2393.38,2394.43
2024.08.07,20:25:00,SELL,2391.96,2393.2,2393.69,2391.08,2391.96
2024.08.07,20:40:00,SELL,2393.01,2393.6,2393.97,2392.89,2393.01
2024.08.07,20:50:00,SELL,2391.06,2393.26,2393.61,2390.37,2391.06
2024.08.08,06:50:00,BUY,2394.31,2392.57,2394.52,2392.57,2394.31
2024.08.09,08:40:00,SELL,2419.5,2419.94,2420.27,2419.34,2419.5
2024.08.09,09:50:00,SELL,2420.6,2421.23,2421.63,2420.05,2420.6
2024.08.09,10:10:00,SELL,2421.24,2421.88,2421.97,2420.62,2421.24
2024.08.09,10:20:00,BUY,2424.34,2422.84,2424.47,2422.58,2424.34
2024.08.09,11:30:00,BUY,2423.86,2423.57,2424.47,2423.55,2423.86
2024.08.09,11:50:00,BUY,2424.03,2423.23,2424.12,2423.05,2424.03
2024.08.09,13:10:00,BUY,2423.95,2423.74,2424.04,2423.27,2423.95
2024.08.09,13:30:00,BUY,2427.2,2425.03,2427.86,2425.0,2427.2
2024.08.09,15:25:00,BUY,2426.97,2424.4,2427.05,2424.4,2426.97
2024.08.09,16:45:00,SELL,2422.5,2422.78,2423.97,2421.1,2422.5
2024.08.09,17:00:00,BUY,2427.16,2426.72,2428.27,2425.46,2427.16
2024.08.12,01:05:00,BUY,2428.61,2428.22,2429.45,2428.09,2428.61
2024.08.12,02:35:00,BUY,2428.93,2428.25,2429.58,2428.1,2428.93
2024.08.12,03:00:00,SELL,2427.38,2427.97,2428.09,2427.0,2427.38
2024.08.12,04:25:00,BUY,2429.37,2429.35,2430.33,2429.02,2429.37
2024.08.12,04:35:00,SELL,2426.97,2428.55,2428.55,2426.36,2426.97
2024.08.12,07:10:00,BUY,2429.78,2429.63,2429.95,2429.5,2429.78
2024.08.12,08:50:00,BUY,2432.42,2430.94,2432.52,2430.94,2432.42
2024.08.13,07:45:00,SELL,2460.82,2462.27,2462.52,2460.73,2460.82
2024.08.13,10:40:00,SELL,2464.58,2465.1,2465.42,2464.13,2464.58
2024.08.13,14:30:00,SELL,2464.01,2464.51,2464.86,2463.53,2464.01
2024.08.13,15:35:00,BUY,2471.23,2470.39,2472.12,2468.36,2471.23
2024.08.13,15:55:00,BUY,2467.71,2467.03,2469.12,2466.79,2467.71
2024.08.13,16:30:00,BUY,2469.53,2467.38,2470.25,2466.92,2469.53
2024.08.13,17:40:00,BUY,2469.05,2467.85,2469.22,2467.85,2469.05
2024.08.13,22:35:00,SELL,2462.86,2463.48,2463.54,2462.29,2462.86
2024.08.13,22:50:00,BUY,2466.18,2465.58,2466.7,2465.54,2466.18
2024.08.14,01:00:00,BUY,2466.27,2465.72,2467.09,2465.45,2466.27
2024.08.14,01:45:00,BUY,2466.06,2465.72,2466.14,2465.72,2466.06
2024.08.14,02:00:00,SELL,2464.67,2465.57,2465.57,2464.53,2464.67
2024.08.14,03:45:00,BUY,2466.69,2465.99,2467.01,2465.99,2466.69
2024.08.14,09:30:00,BUY,2466.67,2466.31,2467.1,2465.84,2466.67
2024.08.14,09:50:00,BUY,2466.98,2466.93,2467.72,2466.5,2466.98
2024.08.14,15:55:00,BUY,2468.83,2467.86,2470.75,2467.58,2468.83
2024.08.14,16:15:00,SELL,2458.71,2465.72,2465.84,2458.16,2458.71
2024.08.15,06:20:00,SELL,2453.03,2453.17,2453.33,2452.79,2453.03
2024.08.15,08:40:00,BUY,2452.43,2452.11,2452.43,2451.52,2452.43
2024.08.15,15:50:00,SELL,2449.47,2449.92,2453.17,2447.8,2449.47
2024.08.15,17:35:00,BUY,2454.54,2454.22,2456.32,2453.61,2454.54
2024.08.15,18:10:00,BUY,2457.72,2456.23,2458.44,2456.17,2457.72
2024.08.15,20:10:00,BUY,2455.75,2455.7,2456.16,2454.96,2455.75
2024.08.15,20:20:00,BUY,2455.6,2454.99,2456.48,2454.96,2455.6
2024.08.15,21:00:00,BUY,2455.98,2455.53,2456.18,2454.83,2455.98
2024.08.16,01:40:00,SELL,2455.14,2455.17,2455.36,2454.96,2455.14
2024.08.16,02:25:00,BUY,2456.2,2456.0,2456.2,2455.77,2456.2
2024.08.16,04:40:00,BUY,2458.83,2458.81,2459.11,2458.07,2458.83
2024.08.16,05:20:00,SELL,2454.68,2455.72,2455.72,2454.54,2454.68
2024.08.16,10:00:00,SELL,2454.53,2455.04,2455.29,2454.44,2454.53
2024.08.16,10:50:00,BUY,2461.68,2458.27,2463.14,2458.19,2461.68
2024.08.19,12:35:00,SELL,2500.93,2501.51,2501.65,2500.14,2500.93
2024.08.19,17:35:00,BUY,2503.19,2502.48,2503.7,2501.68,2503.19
2024.08.20,06:10:00,SELL,2499.48,2499.87,2499.98,2499.13,2499.48
2024.08.20,06:50:00,BUY,2502.02,2501.69,2502.38,2501.62,2502.02
2024.08.20,07:25:00,SELL,2499.94,2500.5,2500.52,2499.58,2499.94
2024.08.20,07:35:00,BUY,2501.7,2501.17,2502.12,2501.14,2501.7
2024.08.20,08:05:00,BUY,2502.35,2502.12,2502.39,2501.73,2502.35
2024.08.20,10:15:00,BUY,2504.74,2504.38,2505.09,2503.95,2504.74
2024.08.20,18:15:00,SELL,2509.13,2510.04,2510.9,2505.91,2509.13
2024.08.20,18:45:00,SELL,2509.85,2510.87,2511.56,2508.27,2509.85
2024.08.20,20:30:00,SELL,2510.99,2512.58,2512.58,2510.26,2510.99
2024.08.20,20:40:00,SELL,2512.0,2512.12,2512.12,2511.43,2512.0
2024.08.20,21:20:00,BUY,2513.81,2513.63,2514.17,2513.54,2513.81
2024.08.20,22:05:00,SELL,2512.56,2513.03,2513.21,2512.46,2512.56
2024.08.20,22:35:00,SELL,2513.26,2513.5,2513.51,2512.9,2513.26
2024.08.20,22:55:00,BUY,2515.03,2514.46,2515.31,2514.39,2515.03
2024.08.20,23:55:00,SELL,2514.01,2514.1,2514.4,2513.42,2514.01
2024.08.21,01:35:00,SELL,2514.74,2515.3,2515.3,2514.73,2514.74
2024.08.21,05:10:00,BUY,2519.73,2519.14,2519.73,2518.17,2519.73
2024.08.21,05:40:00,BUY,2517.72,2517.44,2518.27,2517.44,2517.72
2024.08.21,06:05:00,SELL,2515.92,2516.59,2516.97,2515.45,2515.92
2024.08.21,06:50:00,BUY,2518.28,2516.96,2518.37,2516.96,2518.28
2024.08.21,07:10:00,BUY,2517.23,2517.17,2517.53,2516.94,2517.23
2024.08.21,07:40:00,SELL,2514.43,2514.99,2515.1,2513.87,2514.43
2024.08.21,08:10:00,BUY,2516.91,2516.79,2517.31,2516.77,2516.91
2024.08.21,08:40:00,BUY,2517.83,2517.29,2517.83,2516.47,2517.83
2024.08.21,08:55:00,SELL,2515.25,2515.61,2515.7,2515.06,2515.25
2024.08.21,09:05:00,SELL,2513.34,2515.68,2515.68,2513.17,2513.34
2024.08.21,09:25:00,BUY,2519.17,2517.98,2519.19,2516.93,2519.17
2024.08.21,10:30:00,SELL,2511.69,2513.83,2514.17,2511.67,2511.69
2024.08.21,15:25:00,SELL,2510.75,2511.22,2511.55,2510.08,2510.75
2024.08.21,20:25:00,SELL,2509.62,2510.32,2510.55,2509.48,2509.62
2024.08.21,20:55:00,SELL,2509.58,2510.05,2510.44,2509.58,2509.58
2024.08.21,21:05:00,BUY,2514.44,2513.33,2514.61,2512.76,2514.44
2024.08.21,23:15:00,BUY,2511.79,2510.79,2511.87,2510.79,2511.79
2024.08.22,04:45:00,SELL,2508.55,2508.9,2509.66,2508.16,2508.55
2024.08.22,10:10:00,BUY,2508.63,2508.45,2509.51,2508.25,2508.63
2024.08.22,10:20:00,SELL,2505.27,2505.84,2505.99,2504.51,2505.27
2024.08.22,11:00:00,SELL,2505.65,2507.14,2507.56,2504.65,2505.65
2024.08.22,13:05:00,SELL,2506.94,2507.56,2507.59,2506.62,2506.94
2024.08.23,03:55:00,SELL,2490.02,2490.64,2490.74,2489.66,2490.02
2024.08.23,04:30:00,SELL,2489.22,2489.77,2489.96,2488.37,2489.22
2024.08.23,06:00:00,BUY,2491.17,2489.99,2491.25,2489.53,2491.17
2024.08.26,07:45:00,SELL,2509.49,2509.58,2509.67,2509.01,2509.49
2024.08.26,07:55:00,SELL,2509.64,2509.97,2510.07,2509.55,2509.64
2024.08.26,08:25:00,SELL,2510.14,2510.37,2510.44,2509.78,2510.14
2024.08.26,08:35:00,SELL,2510.28,2510.34,2510.4,2509.13,2510.28
2024.08.26,08:50:00,SELL,2509.99,2510.16,2510.34,2509.64,2509.99
2024.08.26,09:10:00,SELL,2510.12,2510.8,2510.87,2509.9,2510.12
2024.08.26,17:00:00,SELL,2514.67,2515.93,2516.01,2510.66,2514.67
2024.08.26,17:45:00,BUY,2518.82,2517.88,2519.0,2517.48,2518.82
2024.08.26,18:00:00,SELL,2513.91,2516.94,2516.97,2513.25,2513.91
2024.08.26,18:55:00,SELL,2515.87,2517.23,2517.28,2515.52,2515.87
2024.08.26,19:50:00,BUY,2519.31,2518.15,2519.63,2517.71,2519.31
2024.08.26,21:00:00,BUY,2518.43,2518.13,2519.56,2518.04,2518.43
2024.08.26,21:25:00,SELL,2516.26,2517.71,2517.71,2516.25,2516.26
2024.08.26,22:05:00,BUY,2519.51,2519.33,2519.78,2518.63,2519.51
2024.08.26,22:50:00,BUY,2518.81,2518.8,2519.29,2518.7,2518.81
2024.08.26,23:05:00,SELL,2518.17,2518.35,2518.39,2517.5,2518.17
2024.08.26,23:20:00,SELL,2517.96,2518.34,2518.42,2517.96,2517.96
2024.08.26,23:30:00,BUY,2518.93,2518.84,2519.06,2518.83,2518.93
2024.08.26,23:40:00,SELL,2517.88,2518.7,2518.7,2517.85,2517.88
2024.08.27,09:40:00,SELL,2513.53,2514.62,2514.62,2512.81,2513.53
2024.08.27,10:00:00,BUY,2516.77,2514.95,2516.82,2514.9,2516.77
2024.08.27,10:25:00,SELL,2511.35,2514.08,2514.23,2510.66,2511.35
2024.08.27,17:10:00,BUY,2515.49,2511.77,2517.64,2511.77,2515.49
2024.08.28,05:15:00,SELL,2516.54,2516.55,2516.92,2515.97,2516.54
2024.08.28,05:50:00,SELL,2516.97,2517.51,2517.56,2516.57,2516.97
2024.08.28,21:55:00,BUY,2508.05,2508.02,2508.26,2507.72,2508.05
2024.08.28,22:15:00,BUY,2508.84,2507.46,2508.84,2507.43,2508.84
2024.08.28,22:35:00,BUY,2507.82,2507.33,2507.92,2507.22,2507.82
2024.08.28,23:35:00,SELL,2504.06,2505.46,2505.59,2502.88,2504.06
2024.08.29,01:25:00,BUY,2507.64,2506.8,2507.65,2506.69,2507.64
2024.08.29,01:55:00,BUY,2507.31,2506.47,2507.35,2506.47,2507.31
2024.08.29,15:35:00,SELL,2509.1,2510.85,2512.05,2508.82,2509.1
2024.08.29,16:20:00,SELL,2510.35,2513.74,2514.38,2510.04,2510.35
2024.08.29,17:35:00,BUY,2520.28,2517.74,2520.33,2517.74,2520.28
2024.08.30,02:30:00,SELL,2519.79,2519.89,2520.03,2519.74,2519.79
2024.08.30,09:50:00,SELL,2518.08,2518.63,2518.81,2517.5,2518.08
2024.08.30,11:05:00,BUY,2522.13,2520.99,2522.73,2520.97,2522.13
2024.08.30,14:25:00,BUY,2521.17,2520.3,2521.49,2519.73,2521.17
2024.08.30,15:10:00,BUY,2521.33,2520.74,2521.88,2520.23,2521.33
2024.08.30,16:05:00,SELL,2514.2,2516.74,2517.15,2514.19,2514.2
2024.08.30,16:45:00,SELL,2516.58,2518.3,2518.77,2515.78,2516.58
2024.09.02,11:35:00,BUY,2502.6,2500.47,2503.02,2500.26,2502.6
2024.09.02,12:45:00,BUY,2500.13,2499.94,2500.8,2499.91,2500.13
2024.09.02,13:15:00,BUY,2501.17,2500.94,2501.57,2500.29,2501.17
2024.09.02,14:00:00,SELL,2498.35,2499.27,2499.46,2497.99,2498.35
2024.09.02,14:25:00,SELL,2499.15,2499.29,2499.68,2498.52,2499.15
2024.09.02,16:35:00,BUY,2501.52,2501.26,2501.95,2500.65,2501.52
2024.09.02,17:10:00,SELL,2498.58,2499.53,2499.65,2498.34,2498.58
2024.09.02,17:30:00,BUY,2500.55,2500.51,2501.09,2500.34,2500.55
2024.09.02,19:55:00,BUY,2500.57,2499.71,2500.61,2499.71,2500.57
2024.09.02,21:05:00,BUY,2499.63,2499.51,2500.01,2499.42,2499.63
2024.09.03,10:20:00,BUY,2500.04,2499.86,2500.36,2499.33,2500.04
2024.09.03,13:20:00,SELL,2496.07,2497.37,2497.75,2495.59,2496.07
2024.09.03,14:05:00,BUY,2499.36,2498.3,2499.98,2498.13,2499.36
2024.09.03,15:20:00,SELL,2494.88,2497.26,2497.27,2493.28,2494.88
2024.09.03,16:10:00,SELL,2493.93,2494.91,2496.04,2492.54,2493.93
2024.09.03,22:35:00,SELL,2491.75,2492.9,2492.91,2491.64,2491.75
2024.09.03,23:40:00,SELL,2492.28,2492.46,2492.46,2492.06,2492.28
2024.09.04,01:25:00,BUY,2493.16,2492.89,2493.22,2492.81,2493.16
2024.09.04,02:15:00,BUY,2493.96,2492.92,2494.1,2492.84,2493.96
2024.09.04,04:15:00,BUY,2493.57,2492.94,2493.71,2492.6,2493.57
2024.09.04,09:30:00,SELL,2488.59,2489.56,2489.61,2485.62,2488.59
2024.09.04,14:35:00,SELL,2488.4,2488.48,2488.79,2486.76,2488.4
2024.09.04,15:20:00,SELL,2488.08,2488.97,2489.79,2488.08,2488.08
2024.09.04,15:50:00,SELL,2486.66,2489.02,2489.15,2486.33,2486.66
2024.09.04,16:40:00,SELL,2485.86,2488.24,2488.46,2485.24,2485.86
2024.09.04,17:25:00,BUY,2492.21,2491.55,2493.38,2491.4,2492.21
2024.09.05,18:30:00,BUY,2508.42,2506.11,2508.54,2506.11,2508.42
2024.09.05,19:15:00,BUY,2508.39,2507.32,2508.54,2506.67,2508.39
2024.09.06,04:35:00,SELL,2513.92,2514.27,2514.27,2513.54,2513.92
2024.09.06,05:00:00,SELL,2513.83,2513.85,2514.07,2513.05,2513.83
2024.09.06,05:15:00,BUY,2515.68,2515.02,2515.68,2514.95,2515.68
2024.09.06,11:05:00,BUY,2516.76,2516.38,2516.95,2516.15,2516.76
2024.09.06,14:45:00,SELL,2515.92,2516.11,2516.86,2515.87,2515.92
2024.09.06,18:05:00,SELL,2507.82,2513.24,2514.9,2507.8,2507.82
2024.09.06,18:30:00,SELL,2513.43,2515.36,2515.95,2511.2,2513.43
2024.09.09,12:25:00,BUY,2496.14,2495.46,2496.73,2495.43,2496.14
2024.09.09,13:30:00,SELL,2494.33,2495.12,2495.12,2494.19,2494.33
2024.09.09,14:25:00,BUY,2497.45,2496.49,2497.78,2496.38,2497.45
2024.09.09,17:25:00,BUY,2499.81,2498.37,2500.11,2498.05,2499.81
2024.09.09,18:15:00,SELL,2493.84,2494.92,2495.02,2493.64,2493.84
2024.09.10,06:45:00,BUY,2503.32,2502.31,2503.32,2502.24,2503.32
2024.09.10,07:05:00,SELL,2501.61,2502.08,2502.14,2501.26,2501.61
2024.09.10,08:20:00,BUY,2503.62,2502.84,2503.95,2502.79,2503.62
2024.09.10,08:45:00,BUY,2504.08,2503.3,2504.53,2503.2,2504.08
2024.09.10,11:00:00,SELL,2501.96,2502.82,2502.82,2501.64,2501.96
2024.09.10,12:50:00,BUY,2505.08,2504.58,2505.74,2504.32,2505.08
2024.09.10,14:40:00,BUY,2505.2,2504.85,2505.27,2504.67,2505.2
2024.09.10,17:25:00,SELL,2501.73,2504.13,2504.78,2501.48,2501.73
2024.09.10,17:50:00,BUY,2508.26,2506.38,2508.34,2506.31,2508.26
2024.09.11,15:15:00,SELL,2518.32,2519.27,2519.76,2518.19,2518.32
2024.09.11,15:35:00,SELL,2507.74,2511.35,2512.48,2504.77,2507.74
2024.09.11,19:50:00,SELL,2517.09,2517.38,2517.7,2516.84,2517.09
2024.09.12,04:50:00,SELL,2513.86,2514.5,2514.5,2513.35,2513.86
2024.09.12,06:30:00,BUY,2514.0,2513.93,2514.04,2513.7,2514.0
2024.09.12,13:55:00,SELL,2513.24,2514.25,2514.67,2513.2,2513.24
2024.09.16,10:35:00,SELL,2581.48,2581.93,2582.19,2581.09,2581.48
2024.09.16,11:15:00,BUY,2585.8,2582.94,2586.33,2582.94,2585.8
2024.09.16,13:30:00,SELL,2580.29,2582.15,2582.18,2580.24,2580.29
2024.09.16,16:30:00,BUY,2585.42,2583.51,2585.58,2583.39,2585.42
2024.09.16,16:50:00,BUY,2588.74,2586.15,2588.86,2585.85,2588.74
2024.09.16,17:15:00,SELL,2580.14,2581.47,2581.71,2579.47,2580.14
2024.09.17,01:10:00,SELL,2582.83,2582.95,2583.02,2582.42,2582.83
2024.09.17,01:50:00,BUY,2583.5,2583.28,2583.63,2583.27,2583.5
2024.09.17,02:15:00,SELL,2582.54,2582.88,2582.88,2582.19,2582.54
2024.09.17,03:45:00,SELL,2581.71,2582.27,2582.28,2581.43,2581.71
2024.09.17,05:00:00,BUY,2583.55,2582.64,2583.56,2582.58,2583.55
2024.09.17,05:55:00,SELL,2581.59,2581.99,2582.13,2581.06,2581.59
2024.09.17,09:15:00,BUY,2583.17,2582.16,2583.76,2582.08,2583.17
2024.09.17,11:40:00,SELL,2579.62,2581.28,2581.56,2579.45,2579.62
2024.09.17,15:00:00,SELL,2579.27,2579.84,2580.38,2578.86,2579.27
2024.09.17,15:20:00,SELL,2576.99,2579.94,2579.98,2576.9,2576.99
2024.09.17,17:15:00,BUY,2581.22,2580.81,2582.26,2580.15,2581.22
2024.09.17,17:30:00,SELL,2578.3,2578.54,2578.65,2577.34,2578.3
2024.09.18,02:35:00,BUY,2574.32,2574.06,2574.4,2573.97,2574.32
2024.09.18,03:00:00,BUY,2574.2,2574.08,2574.82,2574.01,2574.2
2024.09.18,03:15:00,SELL,2571.81,2572.94,2572.94,2571.78,2571.81
2024.09.18,05:05:00,SELL,2571.03,2571.19,2571.57,2570.06,2571.03
2024.09.18,05:30:00,BUY,2573.44,2572.95,2573.46,2572.84,2573.44
2024.09.18,07:40:00,SELL,2571.06,2571.74,2571.81,2570.63,2571.06
2024.09.18,10:25:00,SELL,2569.26,2569.99,2570.24,2568.8,2569.26
2024.09.18,10:55:00,BUY,2571.58,2571.23,2571.98,2571.12,2571.58
2024.09.18,11:15:00,SELL,2569.61,2569.66,2569.73,2568.64,2569.61
2024.09.18,11:25:00,SELL,2569.87,2570.2,2570.23,2569.78,2569.87
2024.09.18,12:30:00,SELL,2569.3,2569.42,2569.67,2568.45,2569.3
2024.09.18,13:00:00,BUY,2572.67,2571.99,2572.89,2571.84,2572.67
2024.09.18,17:15:00,SELL,2570.2,2571.5,2571.81,2569.51,2570.2
2024.09.18,18:10:00,SELL,2571.32,2572.16,2572.18,2569.92,2571.32
2024.09.18,18:40:00,SELL,2569.36,2570.9,2571.25,2568.58,2569.36
2024.09.18,19:50:00,BUY,2573.5,2572.84,2573.59,2572.57,2573.5
2024.09.18,20:40:00,SELL,2571.04,2571.58,2571.88,2570.72,2571.04
2024.09.18,21:05:00,BUY,2587.97,2583.08,2590.13,2582.95,2587.97
2024.09.18,22:05:00,SELL,2562.85,2571.47,2571.47,2557.54,2562.85
2024.09.19,08:10:00,BUY,2567.26,2566.95,2568.18,2566.66,2567.26
2024.09.19,08:20:00,BUY,2568.19,2567.03,2568.44,2566.9,2568.19
2024.09.19,16:55:00,BUY,2575.33,2574.67,2576.95,2574.51,2575.33
2024.09.19,17:15:00,BUY,2577.21,2573.86,2577.23,2572.3,2577.21
2024.09.20,04:25:00,SELL,2585.4,2585.66,2586.23,2585.31,2585.4
2024.09.23,10:15:00,SELL,2619.57,2621.47,2621.47,2619.21,2619.57
2024.09.23,13:15:00,BUY,2623.09,2623.03,2623.57,2622.82,2623.09
2024.09.23,14:30:00,BUY,2625.47,2622.93,2625.58,2622.88,2625.47
2024.09.23,15:20:00,SELL,2620.6,2621.12,2622.4,2620.51,2620.6
2024.09.23,15:45:00,BUY,2625.85,2624.08,2625.99,2623.79,2625.85
2024.09.23,23:00:00,BUY,2626.72,2626.29,2627.04,2626.29,2626.72
2024.09.24,03:35:00,BUY,2625.8,2625.78,2625.95,2625.71,2625.8
2024.09.24,03:45:00,SELL,2624.8,2625.18,2625.19,2623.98,2624.8
2024.09.24,04:05:00,BUY,2626.91,2626.79,2627.77,2626.21,2626.91
2024.09.24,09:25:00,SELL,2627.23,2629.1,2629.19,2626.57,2627.23
2024.09.24,10:00:00,SELL,2627.71,2628.8,2628.89,2626.65,2627.71
2024.09.24,10:30:00,SELL,2625.93,2627.51,2627.51,2625.54,2625.93
2024.09.24,11:25:00,SELL,2627.8,2627.97,2627.97,2626.01,2627.8
2024.09.24,12:50:00,BUY,2630.32,2630.15,2630.91,2629.86,2630.32
2024.09.24,14:10:00,BUY,2631.58,2630.52,2632.06,2630.26,2631.58
2024.09.24,14:35:00,SELL,2626.57,2629.25,2629.25,2625.94,2626.57
2024.09.24,15:40:00,SELL,2627.73,2628.07,2628.93,2627.03,2627.73
2024.09.24,15:55:00,BUY,2633.19,2631.59,2633.34,2631.44,2633.19
2024.09.25,09:15:00,BUY,2655.85,2655.41,2656.31,2654.85,2655.85
2024.09.25,09:25:00,BUY,2657.73,2655.53,2657.73,2655.52,2657.73
2024.09.25,10:00:00,SELL,2653.11,2654.77,2655.16,2653.0,2653.11
2024.09.25,11:00:00,BUY,2657.72,2656.97,2658.58,2656.85,2657.72
2024.09.25,11:40:00,SELL,2655.25,2656.69,2656.71,2654.79,2655.25
2024.09.25,13:40:00,SELL,2656.78,2657.26,2657.69,2656.68,2656.78
2024.09.25,15:15:00,BUY,2659.09,2658.92,2660.7,2658.68,2659.09
2024.09.25,15:50:00,BUY,2659.2,2658.92,2660.46,2658.69,2659.2
2024.09.25,16:05:00,BUY,2664.23,2661.68,2665.08,2661.18,2664.23
2024.09.25,18:25:00,SELL,2657.42,2657.77,2658.45,2656.36,2657.42
2024.09.25,19:10:00,SELL,2655.8,2656.37,2657.19,2655.28,2655.8
2024.09.25,20:30:00,BUY,2662.07,2660.42,2662.36,2660.3,2662.07
2024.09.25,23:35:00,SELL,2657.38,2657.6,2657.62,2657.05,2657.38
2024.09.26,01:25:00,BUY,2659.0,2658.96,2659.3,2658.87,2659.0
2024.09.26,02:10:00,SELL,2657.28,2657.79,2658.03,2657.26,2657.28
2024.09.26,02:20:00,BUY,2658.99,2658.42,2659.13,2658.4,2658.99
2024.09.26,02:55:00,SELL,2656.38,2657.24,2657.57,2656.23,2656.38
2024.09.26,03:35:00,BUY,2658.72,2658.69,2659.45,2658.36,2658.72
2024.09.26,03:50:00,BUY,2659.0,2658.79,2660.38,2658.58,2659.0
2024.09.26,04:40:00,BUY,2659.44,2658.96,2659.95,2658.76,2659.44
2024.09.26,06:15:00,BUY,2661.53,2659.71,2661.66,2659.58,2661.53
2024.09.26,09:20:00,BUY,2661.48,2660.18,2661.57,2659.9,2661.48
2024.09.26,10:25:00,BUY,2661.95,2661.0,2662.27,2660.38,2661.95
2024.09.26,17:15:00,BUY,2668.1,2666.35,2668.74,2664.84,2668.1
2024.09.26,17:35:00,BUY,2668.3,2667.24,2668.54,2666.07,2668.3
2024.09.26,17:45:00,BUY,2666.88,2665.43,2667.93,2665.43,2666.88
2024.09.27,03:50:00,SELL,2669.95,2670.87,2671.0,2669.73,2669.95
2024.09.27,04:25:00,BUY,2671.75,2671.5,2672.84,2671.34,2671.75
2024.09.27,04:35:00,SELL,2667.7,2668.71,2668.71,2666.25,2667.7
2024.09.27,06:35:00,BUY,2672.75,2672.36,2673.16,2672.34,2672.75
2024.09.27,07:15:00,SELL,2670.73,2671.12,2671.54,2670.45,2670.73
2024.09.27,08:10:00,SELL,2669.94,2670.45,2670.79,2669.82,2669.94
2024.09.27,14:50:00,SELL,2666.65,2668.47,2668.62,2666.65,2666.65
2024.09.27,15:35:00,BUY,2670.3,2669.67,2672.38,2669.4,2670.3
2024.09.27,16:25:00,SELL,2666.15,2667.69,2667.98,2665.26,2666.15
2024.09.27,16:45:00,SELL,2665.08,2666.04,2667.63,2664.08,2665.08
2024.09.30,01:05:00,BUY,2662.25,2661.66,2663.13,2659.99,2662.25
2024.09.30,04:45:00,SELL,2648.0,2655.77,2655.81,2647.34,2648.0
2024.09.30,08:25:00,BUY,2657.4,2656.58,2657.4,2656.58,2657.4
2024.09.30,08:35:00,BUY,2658.59,2657.66,2658.75,2657.3,2658.59
2024.09.30,09:10:00,BUY,2657.78,2656.7,2658.65,2656.27,2657.78
2024.09.30,09:25:00,BUY,2659.29,2657.24,2660.16,2656.17,2659.29
2024.09.30,10:50:00,SELL,2651.67,2653.28,2653.57,2650.75,2651.67
2024.09.30,11:45:00,SELL,2653.46,2654.43,2654.46,2652.72,2653.46
2024.10.01,05:45:00,BUY,2639.04,2637.95,2639.04,2637.71,2639.04
2024.10.01,06:05:00,SELL,2635.7,2636.29,2636.39,2635.46,2635.7
2024.10.01,06:45:00,BUY,2638.3,2636.86,2638.39,2636.34,2638.3
2024.10.02,04:05:00,BUY,2658.2,2657.92,2658.82,2657.55,2658.2
2024.10.02,04:20:00,BUY,2658.91,2658.84,2659.65,2658.7,2658.91
2024.10.02,05:50:00,BUY,2660.49,2659.28,2660.53,2659.28,2660.49
2024.10.02,06:15:00,BUY,2661.27,2660.37,2661.3,2660.0,2661.27
2024.10.02,06:35:00,SELL,2657.89,2658.87,2658.92,2657.82,2657.89
2024.10.02,16:30:00,BUY,2657.99,2657.93,2659.71,2657.02,2657.99
2024.10.02,16:50:00,BUY,2659.79,2659.01,2660.9,2659.0,2659.79
2024.10.02,17:50:00,SELL,2650.92,2653.03,2653.29,2650.51,2650.92
2024.10.02,21:05:00,SELL,2651.6,2652.44,2652.45,2651.19,2651.6
2024.10.02,21:35:00,BUY,2653.98,2653.07,2654.14,2653.04,2653.98
2024.10.03,06:35:00,BUY,2655.82,2655.65,2655.96,2654.99,2655.82
2024.10.03,08:05:00,BUY,2656.06,2656.02,2656.66,2655.68,2656.06
